ID,label,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device
374,0,29,29,117.3389198,3417,92,5,6436.307803,2946.387207,2,1,0
375,1,129,103,178.7028005,1731,115,38,2541.14917,1764.07386,10,7,1
376,0,256,209,387.088693,2707,0,0,3309.863745,660.564362,1,1,1
377,1,47,47,230.7168752,1889,0,25,2733.89665,810.8231637,26,24,0
378,1,48,48,72.94172476,2840,292,27,3429.550823,2674.620167,28,23,1
379,0,74,60,246.3604066,2500,113,0,6527.314416,2332.135966,6,4,1
380,0,29,25,284.7822419,2847,23,176,1981.477202,858.5343587,11,11,0
381,1,42,41,149.9528673,1698,163,0,2795.726262,982.3086622,16,14,1
382,1,150,120,400.1917217,2942,30,25,3583.069363,2154.84335,20,12,0
383,1,76,61,314.0559711,1033,514,47,4386.264777,3195.92896,22,13,1
384,1,25,21,44.46418632,2974,37,5,3361.735759,826.0523192,1,1,1
385,0,43,35,94.91682916,3175,20,19,2615.228561,1285.625919,4,1,0
386,0,78,63,234.144818,1143,17,17,3804.986461,1536.054818,10,9,1
387,1,116,93,399.5536536,2010,4,28,791.9948649,526.9656559,23,14,1
388,1,111,89,396.2205693,94,16,0,1614.787442,1097.190687,14,14,1
389,1,113,91,179.7870992,3229,64,49,5349.908121,2001.21162,27,17,1
390,1,7,6,27.87768878,2859,0,0,9629.652057,3754.238537,21,14,1
391,1,50,50,77.92984157,156,11,3,4025.586277,1528.285009,17,13,0
392,0,42,34,63.36650437,565,171,104,5300.229317,2540.051386,20,15,0
393,1,226,182,447.7390405,289,16,0,3214.021387,2218.301093,16,11,1
394,1,29,25,65.68016286,674,0,26,2305.723161,695.9264128,29,22,0
395,0,30,30,184.0809747,7,2,23,6630.182645,4540.297192,4,4,1
396,1,370,299,425.8522465,1321,75,0,3302.956419,200.2499504,25,18,1
397,1,4,3,97.95331187,3301,0,83,1553.218366,1186.488876,0,0,0
398,1,80,64,126.022904,533,43,4,4281.770498,2084.113896,27,18,1
399,1,12,11,109.4095583,159,0,80,3462.947555,2019.272053,26,18,1
400,1,20,17,36.63320047,3494,88,0,8877.563915,2811.756315,29,25,1
401,1,20,20,191.823221,1660,24,38,1631.840001,1063.786673,22,16,1
402,1,159,127,174.8405578,1526,0,0,3298.665738,2559.759488,28,19,0
403,1,3,3,118.623192,2043,24,130,3366.697531,1538.961177,25,23,1
404,0,73,62,148.7557818,371,268,4,4753.714974,3450.818585,3,3,1
405,1,16,14,417.5900382,1520,20,45,3476.269839,1731.396426,6,1,0
406,1,12,10,276.5049701,861,165,23,2696.275018,776.8349776,24,17,1
407,1,17,17,19.29224475,3490,0,0,969.9967402,656.2016363,24,16,0
408,0,26,26,150.4070537,1368,39,0,3575.579688,2784.629557,2,0,0
409,0,23,19,163.5350442,1863,24,0,2374.259746,936.4956867,0,0,1
410,1,11,11,300.8767586,1197,29,21,6811.243801,2878.603532,15,12,1
411,1,27,23,205.5704842,2071,0,43,1285.321414,627.7324415,10,10,1
412,1,70,56,191.3575111,2088,50,0,2987.194939,702.4044588,19,15,1
413,1,57,50,67.02624304,2356,59,3,7112.661456,3235.580381,15,11,0
414,1,8,7,84.35408046,834,138,0,1102.562194,560.0818936,4,0,0
415,1,65,53,100.9375643,2937,207,21,1485.176917,992.0027776,6,1,0
416,1,192,156,195.7272196,2007,0,57,4856.542387,3542.234412,27,20,1
417,1,11,11,36.06508531,2771,53,7,3983.638127,2292.409904,11,8,1
418,1,98,79,114.8227919,2341,0,0,5085.500148,2710.437691,5,5,1
419,0,476,381,572.4530526,380,118,0,6137.570245,2315.331183,4,4,0
420,1,17,14,49.12319927,1729,0,93,2597.74368,615.9270233,18,14,1
421,1,37,37,150.5888653,3361,54,83,2713.297574,395.9038471,7,7,0
422,1,43,36,144.0875218,1324,0,17,2404.859272,1559.26183,25,18,1
423,0,153,153,168.6929434,2875,0,0,1544.862924,962.2386223,5,4,1
424,1,113,90,158.5166236,2770,146,21,4295.647653,283.0859616,29,25,0
425,1,1,1,7.753611208,1169,121,82,2708.959914,1685.548734,4,4,1
426,1,17,17,45.68255487,2012,79,31,2085.274692,537.8816459,25,19,1
427,1,7,6,326.9143746,2411,72,39,381.5096911,171.1758635,30,25,1
428,0,147,120,172.0794952,196,94,11,5708.703462,3784.224575,1,0,1
429,0,9,8,38.90971605,1907,68,2,1236.435566,526.2708361,3,2,1
430,1,41,41,99.84791162,564,127,0,2447.345064,857.3725603,22,13,1
431,1,108,87,219.5658628,2459,127,0,10853.82394,2690.428067,29,21,1
432,1,74,59,195.9531122,350,25,23,5908.316208,1592.149767,26,24,1
433,1,61,49,83.0495288,391,0,0,3283.730216,975.8445571,7,1,1
434,1,114,91,188.6746033,2743,177,73,7942.100673,1384.2743,6,4,0
435,1,3,3,334.2238482,1525,0,42,7896.638283,5860.949843,3,0,0
436,1,7,6,40.76832062,3356,0,20,2043.603663,726.8495109,11,11,1
437,1,68,54,129.825383,488,442,189,3330.290111,2595.907812,13,8,1
438,1,18,15,282.8985631,1210,0,0,2777.614582,1879.434117,14,11,1
439,1,19,15,19.02396794,1052,126,4,1779.367777,676.1205088,25,15,0
440,1,18,15,19.07302795,443,59,0,3353.348574,2185.65607,15,13,0
441,0,63,50,164.5995933,2141,175,0,4356.793264,3215.718438,6,3,0
442,1,87,70,111.8152522,3099,182,61,6948.265641,2118.33392,4,2,0
443,1,74,60,306.0774646,1672,159,0,2064.53566,435.1812818,21,20,0
444,1,338,273,347.7980166,2778,0,19,2220.074354,1725.720626,17,17,1
445,1,104,83,103.6158497,71,54,126,1916.893932,1074.151727,9,5,1
447,1,11,11,270.520655,482,0,32,4862.810349,1073.306871,20,17,1
448,1,68,59,268.9573231,2056,315,33,1636.865572,854.8748869,24,18,0
449,1,81,66,131.6377277,2434,87,0,3091.201414,1192.974392,29,20,0
450,1,77,63,85.47084699,480,482,0,6810.991391,3055.804827,28,19,1
451,0,332,266,444.9018873,401,66,0,8587.681123,5810.364091,11,5,0
452,1,16,13,81.82504951,153,77,0,5962.433566,2010.243236,11,9,1
453,1,3,3,262.4782073,283,0,1,2286.052238,770.438306,4,4,1
455,1,39,31,406.7178847,3404,634,82,2502.908541,823.822255,21,17,1
456,1,43,38,196.0662848,50,586,38,8187.752484,5358.7649,28,24,0
457,1,32,26,168.0004408,2843,152,0,1249.0065,541.5214209,25,19,1
458,1,100,81,126.9700715,2604,37,103,2513.652964,1575.415308,23,15,1
459,0,30,24,206.879053,733,428,0,1488.451085,1168.95942,8,8,1
460,0,164,131,284.8095299,2912,195,0,1677.493482,787.7548303,15,12,1
461,1,124,104,480.1766374,1704,229,36,7453.84431,1256.118662,8,3,1
462,1,6,6,29.87001945,3161,0,67,5427.254715,2474.55112,4,4,1
463,1,47,38,76.31279592,1779,0,0,6193.380284,2873.033805,23,16,0
464,1,41,41,282.8529829,2915,209,80,2667.932169,1900.445773,5,3,0
465,0,47,38,86.09697613,602,263,47,1852.474993,1262.640288,3,3,0
466,1,90,73,93.63506622,1520,27,0,2043.840613,1453.525428,23,18,1
467,0,118,95,313.636832,1388,56,9,3051.154178,1611.645402,9,6,1
468,1,118,95,161.6016116,2216,508,0,4140.883871,2203.433732,1,0,1
469,1,15,13,59.09759233,3479,98,73,2960.510026,1285.941882,17,14,0
470,1,146,146,182.4538172,1667,414,0,1083.109714,834.3491798,2,0,1
471,1,92,73,286.6311599,2957,265,30,4136.155184,1479.018649,3,0,1
472,0,250,209,257.0548808,1341,139,19,10828.24439,4322.142842,1,1,0
473,1,36,30,378.4441081,3288,308,0,1165.972137,768.1010062,14,13,1
474,1,24,20,27.82553366,1946,71,1,3335.884135,1179.569892,30,26,1
475,1,19,17,151.6652716,702,135,6,5333.108715,3340.485507,20,12,1
476,1,163,131,253.8270297,2321,307,176,2583.069441,857.6569089,17,11,0
477,1,6,6,183.3135993,749,161,21,2058.202902,994.8348659,14,7,1
478,1,42,42,483.7707851,359,100,21,3497.01242,1806.44936,9,9,1
479,1,19,16,160.793362,1313,22,0,869.2379509,461.4121111,30,19,1
480,1,132,110,133.3725242,2125,14,0,10504.3143,8165.072293,9,9,0
481,1,124,118,241.0076578,2395,74,0,2508.665602,247.3613976,26,26,1
482,1,80,65,333.5013108,2707,230,3,1320.624734,942.3104335,14,11,1
483,1,9,7,38.5903149,2306,23,12,7100.775516,4602.424742,19,19,1
484,1,122,97,291.4412641,2125,164,0,6870.115902,4700.532311,4,3,1
486,1,72,57,181.3617906,2939,139,0,1830.938754,494.1372342,1,1,1
487,0,19,15,22.64255453,2672,38,37,5084.551534,1007.323984,27,25,1
488,0,72,59,491.876538,3268,0,0,6067.464428,944.2746253,8,8,1
489,1,171,137,182.8139239,1818,126,54,1750.3359,971.1481073,16,14,1
490,1,15,13,30.46974195,2308,75,62,15881.15689,10114.77104,28,21,1
491,0,38,31,96.63889545,1439,294,128,3587.500815,1197.810401,15,8,1
492,1,32,25,33.88649583,3214,204,31,5002.606106,2300.234736,11,6,1
493,1,49,39,100.3514388,329,5,84,2742.694464,914.1850279,31,22,0
494,1,91,73,115.0230177,3241,130,64,9897.809935,3530.293422,8,8,0
496,0,71,60,125.7975759,433,0,5,694.2755175,345.7364815,2,0,0
497,1,73,59,183.9643962,486,9,0,1798.506133,1296.506861,28,18,1
498,1,10,9,49.18718796,1425,117,21,6370.613212,2471.052755,8,8,1
499,1,11,11,86.7494013,2723,142,0,5574.447335,2436.845003,17,13,0
500,1,57,46,86.29981361,1331,0,110,1990.407753,1294.223987,20,13,1
501,1,266,213,280.3858883,3016,118,0,6128.752382,1351.931551,25,17,1
502,1,151,128,175.7677294,3134,0,0,2633.768656,1419.680824,23,15,0
503,1,74,65,247.4263988,2903,526,0,3868.788077,1493.0162,19,11,0
504,1,80,64,96.35565029,2389,94,2,1274.675184,959.3090716,7,7,1
505,1,62,50,155.8444768,1909,10,38,2241.403448,1825.532704,20,11,1
506,0,25,24,44.38227792,557,170,0,2271.05226,938.6957027,10,4,0
507,1,36,33,49.16574449,2074,50,0,2843.91301,1920.549198,13,10,1
508,1,31,27,125.2707167,1280,16,0,2654.674537,2083.73671,28,19,1
509,1,44,44,162.5941479,2654,236,0,1074.788119,516.713579,2,2,1
510,0,49,40,217.1706497,116,135,62,3056.320103,2198.499421,6,4,1
511,1,17,14,118.6182655,2985,34,0,6645.670121,341.4004237,24,22,1
512,1,226,226,272.8676294,123,195,11,3711.600396,2387.401187,12,12,1
513,1,61,61,220.0630589,317,7,19,2203.242876,1034.889389,18,17,1
514,1,2,2,78.08648786,2897,0,10,5953.957276,629.6109122,3,0,1
515,1,40,40,277.1477467,777,927,0,2452.81077,1700.975749,19,16,1
516,0,253,202,264.4373354,1772,204,117,9305.680332,4575.4479,20,12,0
517,0,14,12,42.56430988,2190,0,0,6257.95157,1098.778014,5,5,1
518,1,132,106,152.7715264,3216,217,72,2415.919499,746.3105173,15,8,1
519,1,128,102,181.1726709,943,0,0,3778.846974,649.5891386,2,0,1
520,1,86,69,98.36265004,846,99,23,4661.240296,2091.325679,17,17,1
521,1,6,5,29.25950176,558,19,7,2400.721232,885.8391104,22,15,1
522,1,82,68,185.4553362,2002,0,0,1132.478445,933.9223108,5,0,1
523,1,421,337,457.8994812,1608,11,108,2324.854225,895.1967883,31,28,0
524,1,42,35,200.9010205,28,5,0,3401.58778,1374.37603,7,2,1
525,1,8,6,84.15513342,2924,86,112,3384.693118,981.036625,5,5,0
526,1,246,197,297.0088944,1790,40,0,2126.444581,399.9437093,11,11,1
527,1,100,81,151.1738962,917,0,0,10096.77877,3869.514404,23,14,0
528,1,92,74,168.3193724,3215,0,0,2430.408137,1476.575735,5,4,0
529,1,37,37,200.6881092,809,22,0,5546.696137,1683.345613,2,2,0
530,1,81,65,98.09570355,2392,44,38,3417.306236,327.171157,27,17,1
531,1,43,35,112.2982559,1836,0,0,8466.58026,3601.697816,16,14,1
532,1,185,152,264.0819017,818,57,131,2200.20207,877.7268288,2,0,0
533,1,26,24,92.39278882,3012,0,0,4471.066536,1249.586908,31,23,1
534,1,21,17,47.12169151,976,168,13,3198.728016,1686.218009,28,20,1
535,1,79,66,116.6084545,3233,131,0,3792.211764,2142.659084,9,9,1
536,1,200,161,360.2506199,2431,58,7,2210.12736,1650.711583,19,16,0
537,1,27,24,156.6361888,2646,190,112,11174.11609,2541.857721,25,25,0
538,1,32,30,51.06040383,782,95,0,3672.991846,1403.640569,30,24,0
539,0,12,11,76.57138755,451,26,22,5907.531348,3841.016203,19,13,1
540,1,121,100,124.8174402,2718,17,0,1027.925218,557.225132,7,4,0
541,1,4,4,723.5801926,379,215,7,3197.118349,2292.83113,18,18,1
542,0,180,145,368.4571855,2279,24,60,3944.817609,1056.098466,10,6,0
543,1,113,91,274.3182804,2800,58,0,3775.876104,852.3055018,17,10,0
544,1,166,138,166.8828293,3214,0,43,4842.682889,1967.5172,11,11,0
545,0,23,21,118.5815488,1907,104,0,10383.41198,5418.560494,24,19,0
546,1,1,1,120.5059981,3257,192,0,3084.71445,1311.705619,10,9,0
547,1,86,71,210.0662197,2509,0,8,5589.667048,2794.52855,23,20,0
548,0,65,65,137.1247742,1648,93,3,5117.361994,3631.763125,0,0,0
549,1,69,62,267.2699843,1500,38,52,967.3838714,682.28244,11,6,1
550,1,67,54,414.5124396,2187,48,0,3801.993752,1812.77107,24,15,1
551,1,57,57,115.1808829,3118,0,124,2389.564679,1692.567781,7,7,1
552,1,10,10,132.1847714,1452,50,0,1904.372572,578.5860282,30,28,1
553,1,35,35,59.34060859,791,227,26,167.5053199,105.3535958,30,23,1
554,1,41,33,237.6278749,2899,0,36,2004.205378,886.7738426,10,10,1
555,1,72,60,160.7188704,1569,0,8,7241.81673,4772.815236,24,17,1
556,0,54,45,62.7116664,1472,233,273,3018.91742,2299.229666,9,9,1
557,1,10,9,52.94946862,1735,0,8,2835.408602,206.6654523,23,22,1
558,1,3,3,37.41861766,954,80,97,9496.948896,1034.995169,7,7,0
559,1,11,9,96.18973337,3275,7,51,3740.084277,2350.125072,22,18,1
560,1,156,125,297.9371192,3161,0,97,2943.549796,1218.758814,17,9,1
561,1,129,108,141.3470742,2962,202,0,1954.574241,1617.726376,26,19,1
562,0,169,135,187.3042586,333,50,27,1481.17201,806.8464888,6,0,1
563,0,188,151,231.8888126,645,326,38,2651.220951,205.0617052,9,9,1
564,1,156,129,225.3431749,2487,186,0,2117.918629,815.5491675,12,5,1
565,0,184,148,186.7490336,676,40,0,5943.746764,4305.735198,24,18,1
566,1,46,38,257.4616439,3262,495,0,6373.83401,888.2799682,16,8,1
567,1,118,96,142.9293685,2214,3,24,1317.993374,851.3727149,24,20,1
568,0,31,28,75.3017021,2055,802,0,5173.748234,2463.991645,14,9,0
569,1,138,113,223.4071683,402,250,0,8677.91082,4216.460938,17,10,0
570,1,87,87,183.5561774,3430,133,24,5031.225349,3640.344335,11,11,1
571,1,49,42,103.2583487,272,288,0,2303.750258,1791.14639,13,9,0
572,0,8,7,134.074151,2088,0,2,1664.241891,1337.485245,14,9,0
573,1,215,173,268.8761545,2572,160,17,3085.801997,1387.676131,22,20,1
575,1,46,37,354.5588679,3127,385,93,3816.728925,1898.92379,14,7,1
576,1,16,16,190.2859902,623,280,0,2914.218,1829.59476,22,19,1
577,1,185,148,216.8416861,2056,35,17,1968.286159,1140.192548,30,28,0
578,1,29,23,48.92185385,2487,0,0,9583.933987,7817.760158,25,24,1
579,1,42,34,146.5283478,3020,26,1,4549.355183,2431.8902,3,3,0
580,1,12,10,337.8070809,1285,0,82,5680.209326,3153.870332,25,19,1
581,1,52,52,174.0009642,1995,377,24,3198.681668,2274.513614,13,7,1
582,1,128,106,268.3454637,2507,0,38,4509.662541,1255.128303,29,27,1
583,1,48,38,100.3291937,1797,139,0,1248.443231,731.7548328,16,8,1
584,1,68,55,124.0700366,1077,182,37,2399.039876,552.1540314,22,22,1
585,1,41,33,163.5792057,3044,164,20,3128.508106,2013.142321,10,6,1
586,1,5,5,19.65081329,1096,0,84,2567.49756,1434.098826,21,18,1
587,1,85,71,127.4797181,1786,143,16,6864.249428,2702.327703,5,5,1
588,1,71,62,174.3560755,2590,35,34,9326.513709,6614.686145,18,15,1
589,1,36,29,59.87621005,2068,12,58,9566.776229,4553.717125,11,6,0
590,1,88,71,168.8096883,2358,0,0,9125.702009,895.0291505,15,11,1
591,0,40,38,82.91510164,136,6,129,7020.447323,5792.051143,9,9,1
593,1,344,279,562.6371201,2124,450,5,3954.142796,1491.355741,26,24,1
594,1,73,60,206.2560047,3275,32,8,4272.375334,2319.926195,6,2,0
595,1,1,1,10.21980196,2091,0,0,5456.791613,2618.52791,7,7,1
596,1,13,11,33.97294946,2610,0,0,2041.844884,698.4930883,21,13,1
597,1,53,48,385.3031543,2287,0,0,5177.570843,1692.477444,7,6,1
598,1,62,50,143.7387157,2819,0,19,924.436703,657.7976358,27,23,0
599,1,84,69,207.1998768,1071,184,155,6209.514666,3639.039826,6,6,1
600,1,27,27,221.2043467,2213,128,0,1559.135958,136.7466518,8,8,1
601,1,1,1,99.03091802,1119,566,62,4709.822062,1040.048086,28,27,1
602,0,200,161,529.4071002,289,0,185,5871.819855,1296.707803,22,20,0
603,0,19,15,173.7880297,1921,454,144,4469.417899,2469.097977,20,17,0
604,1,74,60,195.526532,1808,28,14,3860.365227,2317.645593,12,6,1
605,1,71,57,207.8427383,2560,140,88,835.8121483,181.2159143,13,13,1
606,0,41,33,186.5337107,2743,84,0,2728.526997,1961.753351,8,8,1
607,1,23,22,82.70453922,1811,157,137,1302.393804,206.2862467,24,21,1
608,1,24,24,144.2775698,1868,372,55,6337.869591,4350.063537,21,14,0
609,1,5,4,102.0626161,1867,271,13,930.5518637,520.7979058,14,13,1
610,1,112,90,175.7189391,2176,0,61,1648.405032,1272.179495,4,4,1
611,1,105,86,105.4338772,599,0,0,2596.477329,2144.635888,6,1,1
612,1,3,2,23.90771459,3358,0,95,5169.312944,1341.070442,24,16,1
613,1,13,12,100.0107813,2640,168,20,3884.798509,1293.508261,25,21,1
614,1,94,78,100.4571795,3084,118,34,1966.022825,1277.42145,27,24,0
615,1,1,1,39.92749513,3175,57,60,10527.85737,932.9009166,22,20,1
616,0,44,44,177.3757991,2826,80,4,3631.733351,1994.241347,4,3,0
617,1,43,34,101.3880483,2356,77,14,6067.102337,1913.940102,21,17,0
618,1,31,25,36.99674802,2759,0,0,3185.779079,2574.316788,29,22,1
619,1,64,54,75.6297357,1484,23,0,2325.003379,578.6428485,23,14,1
620,1,140,113,310.4735259,1133,116,99,5137.376177,1403.588125,5,2,1
621,1,11,10,146.8879402,629,0,0,3286.307891,1895.776238,21,15,1
622,0,249,200,284.1427317,2153,73,19,19214.47511,6599.437281,8,2,0
623,1,16,14,104.8790121,1891,12,0,5752.117395,842.1054453,3,2,1
624,1,17,14,17.24813256,595,15,23,502.2413852,128.4197521,5,0,1
625,1,48,39,82.19922726,1909,56,0,2148.817602,603.6829854,19,16,0
626,1,35,28,96.97989514,1586,0,36,2256.970567,561.8199532,29,22,0
627,0,354,334,387.9521312,1702,102,69,2675.597422,1769.200501,19,18,1
628,1,170,140,451.1155082,1188,20,0,9072.195992,243.9758156,16,15,0
629,1,73,60,256.4832669,2294,61,0,6170.125603,4448.063093,9,9,1
630,0,8,6,45.31388108,2304,19,5,2473.94367,1571.873554,0,0,1
631,1,42,35,115.6412632,1935,196,0,4588.067095,3137.545457,5,5,1
632,1,77,62,129.7600748,2512,173,0,3865.260892,1862.635208,13,7,0
633,1,60,49,142.4446631,3441,37,56,13440.87495,6327.584295,15,12,1
634,0,13,10,43.75388439,2790,0,22,2499.927274,1653.243414,11,11,1
635,1,109,88,463.3237576,469,273,0,8664.88578,4267.465233,21,12,0
636,1,37,31,499.113284,3402,72,123,2614.871103,1567.155208,23,14,0
637,0,180,166,213.4270033,1448,232,0,2966.635598,1042.144153,14,14,0
638,1,6,5,51.6127011,599,110,153,3606.984742,1642.644485,21,17,0
639,1,50,50,225.7743745,2735,528,5,5304.43183,2463.857055,12,12,1
640,1,191,169,190.9494175,1225,37,0,2227.386416,1267.155617,8,8,0
641,1,44,38,69.45368765,723,326,0,383.4683924,264.3181022,21,15,0
642,1,156,128,253.9179869,2050,0,50,3453.173928,1792.058823,28,21,1
643,1,52,43,98.62019966,786,23,0,6337.911624,4412.730105,7,7,1
644,1,213,172,241.3729846,2121,402,0,2441.816994,1665.512323,25,15,1
645,0,32,29,113.898073,1908,311,8,965.445123,415.1154606,3,1,0
646,1,135,119,264.1255852,902,45,36,4557.361046,3535.72237,16,16,0
647,0,104,96,264.7710056,3479,15,0,2322.135194,917.561603,21,14,0
648,1,53,43,71.4137158,3113,26,4,1874.680555,948.1144155,23,14,1
649,1,51,44,105.8941178,523,0,90,5557.42243,1716.757969,23,23,1
650,1,286,229,367.9068581,92,165,33,4589.603984,2051.661191,5,4,0
651,1,43,34,95.83409124,2974,0,4,6033.438729,1580.205361,9,9,1
652,1,19,19,173.8472622,2421,55,0,2349.959455,1552.919302,27,18,1
653,1,56,45,273.9523052,1054,0,7,2798.855661,1210.223054,7,1,1
654,1,190,156,286.623824,431,171,40,2766.752764,1347.406832,5,3,0
655,1,7,7,32.93325702,1896,0,0,5444.227615,1206.944949,28,19,1
656,1,90,74,131.709174,871,175,55,2577.895773,2071.810883,30,25,0
657,1,65,52,96.13305227,1071,1,78,5654.637929,4414.822026,30,28,1
659,1,8,6,518.44153,1194,0,0,1203.621609,697.4077571,26,18,1
660,1,76,61,138.1380841,3163,332,26,2521.697989,523.1228768,1,1,1
661,0,125,100,147.6483053,3264,90,2,1539.645946,467.350984,5,5,1
662,1,184,156,199.3786095,974,366,0,5959.271588,1987.534629,8,1,1
663,1,310,249,412.9782532,1736,110,2,698.4125466,462.5533659,19,13,1
664,1,191,161,247.4563505,1902,0,0,3049.610765,1558.451717,28,18,0
665,1,54,47,363.3195144,1645,25,120,6266.75567,4110.434458,3,3,1
666,0,199,163,302.9535418,2171,29,0,5337.840069,1197.394304,7,6,1
667,1,45,45,109.999385,1449,321,10,4045.837925,1923.838443,26,23,1
668,0,104,83,299.1992933,274,9,54,2521.508356,1212.869964,10,5,1
669,1,131,108,481.0484482,2320,11,4,6566.42483,4558.45987,18,16,1
670,1,118,95,287.9235782,1795,1,194,3722.861913,190.4341135,21,14,1
671,1,39,32,153.6820456,2261,0,70,1483.52604,707.2153969,8,3,1
672,0,110,89,127.6082369,3252,0,107,5710.180621,4748.803193,7,7,1
673,1,342,274,420.3561536,30,52,0,7540.619028,795.5962659,30,27,1
674,1,29,24,157.4602184,1734,518,62,3749.943573,947.3769567,26,21,0
675,1,22,18,91.41256749,3431,662,47,4545.166103,988.1859309,31,21,1
676,0,7,6,120.7980228,380,117,61,1174.743747,313.9065627,25,18,0
678,0,189,151,217.2984032,2004,46,0,2654.671132,2122.958259,2,2,1
679,1,75,60,335.6945448,3212,34,0,3654.05613,785.8167989,26,20,0
680,1,102,89,218.2855527,891,324,32,4403.276124,1932.13008,25,24,1
681,1,6,6,245.8133313,863,485,33,1143.671517,401.6079733,18,12,1
682,0,36,29,79.55501337,2175,346,72,4533.357314,2994.805261,24,15,0
683,1,328,263,403.8267727,1507,60,45,3342.838929,234.5816486,16,15,1
684,1,188,164,199.9028547,1483,17,6,4063.123385,1718.781703,3,3,1
685,1,189,152,360.0198051,2852,155,11,10191.25374,1807.313539,28,20,1
686,1,103,83,137.9824189,663,142,2,5258.695354,2695.279102,15,9,1
687,1,25,25,64.43331683,25,0,0,878.826898,183.6995519,25,18,0
688,1,202,202,255.8525408,471,61,41,6103.628812,2827.578389,24,14,0
689,0,30,30,81.23168143,1039,0,0,7679.620699,490.239529,22,16,1
691,1,99,87,215.4809554,2234,120,0,4305.556868,2483.33604,25,19,0
692,1,65,52,95.8749383,3092,163,0,8558.371565,3737.17128,13,7,0
693,1,18,18,442.2437366,2535,99,0,4141.890064,2476.327128,21,17,0
694,0,387,309,457.0053455,773,312,52,4864.495149,1668.707107,15,11,1
695,1,118,95,198.4113218,1813,58,0,780.6807165,647.1239605,15,14,1
696,1,69,58,241.2906214,3265,57,64,4620.934492,3551.528922,17,17,1
697,1,77,69,96.52955618,207,189,62,1284.933889,982.0254773,17,16,1
698,1,148,119,151.7290438,1166,0,18,1317.48355,871.6282196,8,4,1
699,1,256,206,319.2566441,3322,59,57,2376.523406,820.3504724,17,17,1
700,1,91,73,227.7439976,3069,112,33,4579.458374,765.2062369,17,10,0
701,1,191,153,321.5140475,3032,334,0,10745.64456,7157.124813,21,20,1
702,1,38,31,58.80577999,1376,0,0,4754.919819,3905.086265,7,3,1
703,1,84,69,90.24798969,1628,32,0,5465.938694,1827.251519,11,10,1
704,0,96,80,182.3839112,1292,6,45,1932.696735,440.6943471,0,0,1
705,1,179,143,307.3726175,2981,94,0,2010.335814,710.6087001,11,11,0
706,0,70,58,149.2410072,186,457,0,2258.104757,632.3301423,14,14,1
707,1,270,216,435.7216717,1743,1,0,2897.459778,693.0655356,25,21,0
708,1,24,19,52.4646532,1239,40,0,5900.020527,3676.129368,25,17,1
